step,mean_reward,episodes,policy_loss,value_loss,entropy,method,env,seed
147456,-356.10562296949297,144,-0.042896345257759094,32.40947723388672,8.516097068786621,gae,HalfCheetah-v5,2
163840,-354.42740086133347,160,-0.015190787613391876,26.76568031311035,8.516158103942871,gae,HalfCheetah-v5,2
180224,-349.53469712257646,176,-0.024641424417495728,29.961055755615234,8.516402244567871,gae,HalfCheetah-v5,2
196608,-348.0483938706945,192,-0.015787184238433838,30.669593811035156,8.516678810119629,gae,HalfCheetah-v5,2
212992,-348.22058350231686,208,-0.003385215997695923,30.565017700195312,8.517029762268066,gae,HalfCheetah-v5,2
229376,-349.19594117289,224,-0.04165582358837128,41.50069046020508,8.517531394958496,gae,HalfCheetah-v5,2
245760,-359.5988975224083,240,-0.04420686513185501,28.30431365966797,8.517884254455566,gae,HalfCheetah-v5,2
262144,-360.3460004882989,256,-0.01807183027267456,28.611915588378906,8.518096923828125,gae,HalfCheetah-v5,2
278528,-362.39046040189004,272,-0.030783195048570633,31.626455307006836,8.518372535705566,gae,HalfCheetah-v5,2
294912,-365.8664149869192,288,-0.02807282656431198,24.6771183013916,8.518614768981934,gae,HalfCheetah-v5,2
311296,-360.5309300742043,304,-0.044320493936538696,23.259212493896484,8.518837928771973,gae,HalfCheetah-v5,2
327680,-355.8002142869492,320,-0.0187823623418808,29.52445411682129,8.51894474029541,gae,HalfCheetah-v5,2
344064,-344.273102376401,336,0.0046075135469436646,23.62828826904297,8.519087791442871,gae,HalfCheetah-v5,2
360448,-341.9832274985248,360,-0.04192936047911644,29.70130729675293,8.519438743591309,gae,HalfCheetah-v5,2
376832,-343.2503226398814,376,-0.015694396570324898,30.360227584838867,8.519682884216309,gae,HalfCheetah-v5,2
393216,-338.1846603640354,392,-0.004557818174362183,27.066368103027344,8.51998233795166,gae,HalfCheetah-v5,2
409600,-346.8319454545559,408,-0.018479596823453903,30.891033172607422,8.520393371582031,gae,HalfCheetah-v5,2
425984,-346.46534910486184,424,-0.006649315357208252,26.365074157714844,8.520819664001465,gae,HalfCheetah-v5,2
442368,-351.9312248861643,440,-0.024858132004737854,31.915239334106445,8.521347999572754,gae,HalfCheetah-v5,2
458752,-346.24602019459735,456,-0.005678199231624603,27.07585906982422,8.521842956542969,gae,HalfCheetah-v5,2
475136,-344.4628960036031,472,-0.04388618469238281,27.349437713623047,8.522400856018066,gae,HalfCheetah-v5,2
491520,-342.45804716186916,488,-0.01688842847943306,28.435945510864258,8.522828102111816,gae,HalfCheetah-v5,2
507904,-341.6382920777721,504,-0.011496663093566895,25.368980407714844,8.523293495178223,gae,HalfCheetah-v5,2
524288,-338.45478761222455,520,-0.007952623069286346,25.545303344726562,8.523819923400879,gae,HalfCheetah-v5,2
540672,-331.6674336052489,536,-0.029575854539871216,31.89504051208496,8.524415016174316,gae,HalfCheetah-v5,2
557056,-333.6785899099313,552,-0.01993045210838318,27.520137786865234,8.524941444396973,gae,HalfCheetah-v5,2
573440,-332.5336884118791,568,-0.007988356053829193,27.200254440307617,8.525460243225098,gae,HalfCheetah-v5,2
589824,-332.3537519863822,584,-0.018803894519805908,26.51644515991211,8.526032447814941,gae,HalfCheetah-v5,2
606208,-330.5205991342276,600,-0.01613415777683258,24.779190063476562,8.526610374450684,gae,HalfCheetah-v5,2
622592,-330.7002903526822,616,-0.02793888747692108,23.736637115478516,8.527167320251465,gae,HalfCheetah-v5,2
638976,-334.0244828140065,632,-0.01703059673309326,33.28450012207031,8.52768611907959,gae,HalfCheetah-v5,2
655360,-329.87882057730695,648,-0.008658789098262787,25.069618225097656,8.528228759765625,gae,HalfCheetah-v5,2
671744,-333.80722887507153,664,-0.014041759073734283,27.53274154663086,8.528838157653809,gae,HalfCheetah-v5,2
688128,-329.4738893624614,680,0.0094593595713377,27.849323272705078,8.529479026794434,gae,HalfCheetah-v5,2
704512,-336.19329271062617,696,-0.030798770487308502,27.034069061279297,8.530259132385254,gae,HalfCheetah-v5,2
720896,-339.8429849578757,720,-0.02152317762374878,28.535743713378906,8.530966758728027,gae,HalfCheetah-v5,2
737280,-336.33445506835744,736,-0.02524833008646965,23.391990661621094,8.53164005279541,gae,HalfCheetah-v5,2
753664,-340.293024525718,752,-0.036388516426086426,26.581897735595703,8.532279014587402,gae,HalfCheetah-v5,2
770048,-341.859739554043,768,-0.023940786719322205,26.15390396118164,8.532814979553223,gae,HalfCheetah-v5,2
786432,-342.4724318832417,784,-0.016706429421901703,27.062320709228516,8.533339500427246,gae,HalfCheetah-v5,2
802816,-341.82340352640773,800,-0.010105520486831665,27.71875762939453,8.533881187438965,gae,HalfCheetah-v5,2
819200,-335.73777771242464,816,-0.011994585394859314,23.818132400512695,8.534470558166504,gae,HalfCheetah-v5,2
835584,-335.33482299099575,832,-0.000985659658908844,25.446258544921875,8.535103797912598,gae,HalfCheetah-v5,2
851968,-333.6187386959687,848,-0.0051490068435668945,21.430404663085938,8.535820007324219,gae,HalfCheetah-v5,2
868352,-331.39273660907895,864,-0.00948140025138855,21.584247589111328,8.53658390045166,gae,HalfCheetah-v5,2
884736,-323.1184595497039,880,-0.021393336355686188,20.027557373046875,8.53737735748291,gae,HalfCheetah-v5,2
901120,-322.1918520142752,896,-0.013530343770980835,26.732463836669922,8.53812313079834,gae,HalfCheetah-v5,2
917504,-319.60971612397066,912,-0.030759297311306,19.745655059814453,8.538865089416504,gae,HalfCheetah-v5,2
933888,-322.51642758196357,928,-0.005202263593673706,26.21596336364746,8.539528846740723,gae,HalfCheetah-v5,2
950272,-322.2522542135878,944,-0.02971583604812622,21.866092681884766,8.540238380432129,gae,HalfCheetah-v5,2
966656,-326.0612521496064,960,-0.007845841348171234,26.827144622802734,8.540879249572754,gae,HalfCheetah-v5,2
983040,-333.51606344772017,976,-0.04285749793052673,25.32147216796875,8.541571617126465,gae,HalfCheetah-v5,2
999424,-331.7915316075957,992,-0.030528299510478973,23.025150299072266,8.542130470275879,gae,HalfCheetah-v5,2
16384,12.843407287265698,789,-0.007940116338431835,0.4626249670982361,4.256816387176514,td1,Hopper-v5,0
32768,15.11877555300886,1592,-0.0010028425604104996,0.4294685125350952,4.257716655731201,td1,Hopper-v5,0
49152,14.738515193406329,2390,0.007866095751523972,0.46800902485847473,4.258498668670654,td1,Hopper-v5,0
65536,13.457597584077437,3198,-0.0203467458486557,0.47975635528564453,4.259276866912842,td1,Hopper-v5,0
81920,13.97722979780565,4000,-0.023201175034046173,0.4833882749080658,4.259707927703857,td1,Hopper-v5,0
98304,14.859692009642458,4823,0.00021298136562108994,0.4869791269302368,4.259963512420654,td1,Hopper-v5,0
114688,13.65897658748822,5666,0.0028806068003177643,0.4902000427246094,4.260353088378906,td1,Hopper-v5,0
131072,14.43923586834886,6493,0.006135373376309872,0.5259113907814026,4.260840892791748,td1,Hopper-v5,0
147456,15.481359755679186,7327,-0.0033738799393177032,0.5589170455932617,4.261424541473389,td1,Hopper-v5,0
163840,14.60454115618248,8159,0.0006549486424773932,0.5847204923629761,4.262023448944092,td1,Hopper-v5,0
180224,13.060161922032009,9007,-0.01894449070096016,0.5804402232170105,4.262657165527344,td1,Hopper-v5,0
196608,13.035094782971731,9872,-0.023824792355298996,0.6158055067062378,4.263187885284424,td1,Hopper-v5,0
212992,16.026491554470507,10733,-0.007676795125007629,0.6420788764953613,4.263596057891846,td1,Hopper-v5,0
229376,12.574711770761189,11590,-0.02399636059999466,0.6814048886299133,4.2640156745910645,td1,Hopper-v5,0
245760,13.583994596547116,12467,-0.021320903673768044,0.6672719120979309,4.264324188232422,td1,Hopper-v5,0
262144,14.126358105886927,13354,-0.031444381922483444,0.6869606971740723,4.264567852020264,td1,Hopper-v5,0
278528,12.409519242384023,14247,-0.021703913807868958,0.7100154757499695,4.2646565437316895,td1,Hopper-v5,0
294912,13.14739994577036,15170,-0.010912355966866016,0.7438721060752869,4.264698505401611,td1,Hopper-v5,0
311296,12.552857220631338,16080,-0.0307974461466074,0.7425912022590637,4.2647624015808105,td1,Hopper-v5,0
327680,11.239956892226967,17005,-0.019001174718141556,0.7561814785003662,4.264743328094482,td1,Hopper-v5,0
344064,11.650749927096049,17910,-0.025095876306295395,0.7922810316085815,4.264713287353516,td1,Hopper-v5,0
360448,11.108991579694177,18853,-0.052904222160577774,0.7929660677909851,4.264644622802734,td1,Hopper-v5,0
376832,12.501325508813345,19818,-0.00832274742424488,0.8133830428123474,4.264408588409424,td1,Hopper-v5,0
393216,11.716875758634487,20763,-0.030804213136434555,0.841101348400116,4.264236927032471,td1,Hopper-v5,0
409600,12.29610052107373,21716,-0.031234148889780045,0.833519697189331,4.264007091522217,td1,Hopper-v5,0
425984,10.01435037382438,22713,-0.04590899497270584,0.8623866438865662,4.263732433319092,td1,Hopper-v5,0
442368,10.79598276863642,23720,-0.03631281852722168,0.8653525710105896,4.263336181640625,td1,Hopper-v5,0
458752,10.633204688315962,24728,-0.044041361659765244,0.8844302892684937,4.262881755828857,td1,Hopper-v5,0
475136,11.239730689368717,25710,-0.0415828675031662,0.9050326347351074,4.2623515129089355,td1,Hopper-v5,0
491520,14.320584306251963,26711,-0.05336499586701393,0.895845353603363,4.261765003204346,td1,Hopper-v5,0
507904,11.142837815420062,27722,-0.04692373424768448,0.9094738364219666,4.261105060577393,td1,Hopper-v5,0
524288,12.764768739643795,28730,-0.03949948772788048,0.9140869379043579,4.260406970977783,td1,Hopper-v5,0
540672,11.389449420754227,29781,-0.045997925102710724,0.9342279434204102,4.259689807891846,td1,Hopper-v5,0
557056,11.761267860716112,30834,-0.031145377084612846,0.9422459602355957,4.2589497566223145,td1,Hopper-v5,0
573440,12.22191688982193,31870,-0.04351445287466049,0.9593281149864197,4.258235931396484,td1,Hopper-v5,0
589824,11.687343612217637,32925,-0.06251514703035355,0.9707799553871155,4.2574992179870605,td1,Hopper-v5,0
606208,10.441241036764414,33962,-0.0496109239757061,0.9800348281860352,4.256702899932861,td1,Hopper-v5,0
622592,12.465728166661831,35027,-0.044842083007097244,0.9937853217124939,4.255882740020752,td1,Hopper-v5,0
638976,11.038142383124322,36087,-0.04468836262822151,1.009387493133545,4.255058765411377,td1,Hopper-v5,0
655360,12.371781076943423,37091,-0.03573336452245712,1.0220625400543213,4.254237651824951,td1,Hopper-v5,0
671744,10.730235663005868,38137,-0.028240997344255447,1.045908808708191,4.2534565925598145,td1,Hopper-v5,0
688128,12.903917647575227,39158,-0.04676884785294533,1.0658631324768066,4.252719402313232,td1,Hopper-v5,0
704512,12.933815112805943,40183,-0.039458081126213074,1.0890464782714844,4.25199556350708,td1,Hopper-v5,0
720896,11.645484529903065,41214,-0.033752523362636566,1.1023192405700684,4.251270771026611,td1,Hopper-v5,0
737280,12.73829896141006,42191,-0.04016958922147751,1.1535485982894897,4.250564098358154,td1,Hopper-v5,0
753664,13.435341399289719,43152,-0.052640147507190704,1.1712443828582764,4.249863147735596,td1,Hopper-v5,0
770048,13.70080799620231,44106,-0.057031821459531784,1.1992583274841309,4.249129772186279,td1,Hopper-v5,0
786432,11.70749872520412,45073,-0.038569800555706024,1.2268004417419434,4.248366832733154,td1,Hopper-v5,0
802816,15.39834587964726,46002,-0.05206950008869171,1.26389479637146,4.2476115226745605,td1,Hopper-v5,0
819200,16.831409986212254,46901,-0.05455683916807175,1.2996506690979004,4.246826171875,td1,Hopper-v5,0
835584,13.982444888460641,47830,-0.047368936240673065,1.3124207258224487,4.246016979217529,td1,Hopper-v5,0
851968,15.695359110877568,48733,-0.05471273884177208,1.371628761291504,4.245208740234375,td1,Hopper-v5,0
868352,19.0201632481411,49626,-0.06989984214305878,1.3818819522857666,4.244369029998779,td1,Hopper-v5,0
884736,16.779169665265826,50487,-0.06764978915452957,1.43625009059906,4.243476390838623,td1,Hopper-v5,0
901120,16.041338525171874,51329,-0.07659025490283966,1.5018088817596436,4.242542743682861,td1,Hopper-v5,0
917504,20.22856975839351,52159,-0.06312766671180725,1.4968664646148682,4.241565227508545,td1,Hopper-v5,0
933888,20.22665880254318,52936,-0.06094717979431152,1.549100399017334,4.240558624267578,td1,Hopper-v5,0
950272,18.922409453891568,53711,-0.0663473978638649,1.5975977182388306,4.239558696746826,td1,Hopper-v5,0
966656,22.299488850270997,54486,-0.04661986231803894,1.6353654861450195,4.238555431365967,td1,Hopper-v5,0
983040,22.12386318354546,55231,-0.06100635975599289,1.6502039432525635,4.237572193145752,td1,Hopper-v5,0
999424,24.272401359184524,55940,-0.07146179676055908,1.7298041582107544,4.236576557159424,td1,Hopper-v5,0
16384,15.484368197485516,812,0.009319518692791462,0.5802745223045349,4.256816387176514,td1,Hopper-v5,1
32768,12.663077758054678,1629,0.004514762200415134,0.5913475751876831,4.257716655731201,td1,Hopper-v5,1
49152,15.455831383464902,2466,0.03210640698671341,0.5975834727287292,4.258495330810547,td1,Hopper-v5,1
65536,13.628309654982216,3310,0.007472795434296131,0.6126792430877686,4.259315013885498,td1,Hopper-v5,1
81920,11.69998799220879,4159,0.0024011852219700813,0.6233738660812378,4.260066509246826,td1,Hopper-v5,1
98304,13.706568465714426,4994,-0.00011388212442398071,0.647545337677002,4.2607808113098145,td1,Hopper-v5,1
114688,13.158325905726356,5867,0.004653535783290863,0.6742962598800659,4.261443614959717,td1,Hopper-v5,1
131072,12.049538221990588,6763,0.0049275122582912445,0.6877276301383972,4.262088298797607,td1,Hopper-v5,1
147456,14.375056276009,7611,0.00342009961605072,0.7209951281547546,4.262732982635498,td1,Hopper-v5,1
163840,13.564485811925238,8472,-0.0149709302932024,0.714214026927948,4.263381481170654,td1,Hopper-v5,1
180224,10.950957311431894,9361,-0.010005230084061623,0.7309594750404358,4.263962268829346,td1,Hopper-v5,1
196608,10.247952502652309,10294,-0.016302989795804024,0.736184298992157,4.264495372772217,td1,Hopper-v5,1
212992,13.083249292868345,11227,-0.01613982580602169,0.7576912641525269,4.264965057373047,td1,Hopper-v5,1
229376,13.368465386243052,12133,-0.029291469603776932,0.7820174098014832,4.265353679656982,td1,Hopper-v5,1
245760,12.666843764870011,13075,-0.017738986760377884,0.7973842620849609,4.265632152557373,td1,Hopper-v5,1
262144,10.572779839982992,14026,-0.027753308415412903,0.8080615401268005,4.265873432159424,td1,Hopper-v5,1
278528,12.14501854068898,14982,-0.02211540937423706,0.8233424425125122,4.266037464141846,td1,Hopper-v5,1
294912,10.018213622936427,15931,-0.0321238674223423,0.8342457413673401,4.266162872314453,td1,Hopper-v5,1
311296,12.083993312055702,16901,-0.029574744403362274,0.828311562538147,4.266204357147217,td1,Hopper-v5,1
327680,10.190763309963804,17890,-0.04596608504652977,0.842468798160553,4.266170978546143,td1,Hopper-v5,1
344064,12.27173137616245,18863,-0.028388042002916336,0.8588621616363525,4.2660136222839355,td1,Hopper-v5,1
360448,12.695316762181982,19826,-0.019553042948246002,0.8801432847976685,4.265811920166016,td1,Hopper-v5,1
376832,10.87447892591362,20830,-0.0305335596203804,0.87087082862854,4.2656168937683105,td1,Hopper-v5,1
393216,11.16625598627497,21845,-0.022334158420562744,0.8845882415771484,4.265376567840576,td1,Hopper-v5,1
409600,11.542075653980833,22859,-0.02790846861898899,0.889094889163971,4.2651286125183105,td1,Hopper-v5,1
425984,10.80892497215644,23862,-0.040081657469272614,0.9057745337486267,4.264862060546875,td1,Hopper-v5,1
442368,12.995639949823165,24888,-0.02877238020300865,0.9226905703544617,4.264553546905518,td1,Hopper-v5,1
458752,11.24869476131955,25914,-0.05297684296965599,0.9087882041931152,4.264221668243408,td1,Hopper-v5,1
475136,10.97175952728923,26971,-0.03844940662384033,0.9297558069229126,4.2637939453125,td1,Hopper-v5,1
491520,11.051712515445564,28014,-0.040301889181137085,0.9377553462982178,4.263343334197998,td1,Hopper-v5,1
507904,12.559236910484914,29041,-0.03733552619814873,0.9555772542953491,4.262844562530518,td1,Hopper-v5,1
524288,11.239314578645624,30107,-0.029884254559874535,0.9536378383636475,4.262348651885986,td1,Hopper-v5,1
540672,12.597719060952242,31159,-0.02969314157962799,0.9718035459518433,4.261856555938721,td1,Hopper-v5,1
557056,11.964211816669854,32200,-0.03803558647632599,0.9798152446746826,4.261371612548828,td1,Hopper-v5,1
573440,12.694659564086788,33253,-0.028081726282835007,0.9986230731010437,4.260867595672607,td1,Hopper-v5,1
589824,13.01075547206691,34295,-0.035763029009103775,1.0163674354553223,4.2603840827941895,td1,Hopper-v5,1
606208,11.539937071799955,35351,-0.04630356654524803,1.0179895162582397,4.2599101066589355,td1,Hopper-v5,1
622592,13.857840876499246,36396,-0.052882034331560135,1.028549313545227,4.259406566619873,td1,Hopper-v5,1
638976,14.207475549042814,37406,-0.05295684188604355,1.0636107921600342,4.258853435516357,td1,Hopper-v5,1
655360,12.416749654470477,38437,-0.04717807099223137,1.0832762718200684,4.258262634277344,td1,Hopper-v5,1
671744,10.602480055680184,39469,-0.04335915297269821,1.092247724533081,4.25764799118042,td1,Hopper-v5,1
688128,13.049968394740661,40477,-0.05714837461709976,1.1197367906570435,4.2570271492004395,td1,Hopper-v5,1
704512,13.681178083011034,41457,-0.05741460621356964,1.1546342372894287,4.256367206573486,td1,Hopper-v5,1
720896,16.257599985512687,42410,-0.046900734305381775,1.1829750537872314,4.255679607391357,td1,Hopper-v5,1
737280,15.333292197227715,43343,-0.04109411686658859,1.1946940422058105,4.254985332489014,td1,Hopper-v5,1
753664,17.397345110997378,44270,-0.030600322410464287,1.25103759765625,4.254292011260986,td1,Hopper-v5,1
770048,14.535526731691515,45171,-0.065977081656456,1.288883924484253,4.253628253936768,td1,Hopper-v5,1
786432,17.113399703376327,46066,-0.07589047402143478,1.3239781856536865,4.2529215812683105,td1,Hopper-v5,1
802816,16.707759231521848,46977,-0.05437765270471573,1.358980655670166,4.252155780792236,td1,Hopper-v5,1
819200,21.50373504198135,47829,-0.06885379552841187,1.4186562299728394,4.251377105712891,td1,Hopper-v5,1
835584,19.88160503965069,48675,-0.06076687574386597,1.455229640007019,4.250572681427002,td1,Hopper-v5,1
851968,19.242112486637346,49484,-0.07201805710792542,1.5027809143066406,4.249759197235107,td1,Hopper-v5,1
868352,23.35827076757503,50253,-0.06910336017608643,1.5180155038833618,4.248913288116455,td1,Hopper-v5,1
884736,18.57989888675535,51070,-0.058340173214673996,1.5459827184677124,4.248046398162842,td1,Hopper-v5,1
901120,19.66517088523391,51844,-0.07070936262607574,1.5856835842132568,4.2471699714660645,td1,Hopper-v5,1
917504,20.497464874549568,52562,-0.04437286779284477,1.6361149549484253,4.246264934539795,td1,Hopper-v5,1
933888,25.142028517226766,53276,-0.07037124037742615,1.6886065006256104,4.245388031005859,td1,Hopper-v5,1
950272,27.20815996739353,53988,-0.06564240157604218,1.7516191005706787,4.24448823928833,td1,Hopper-v5,1
966656,24.91850502437442,54654,-0.05974406376481056,1.7808952331542969,4.243567943572998,td1,Hopper-v5,1
983040,30.79266925492274,55305,-0.07741514593362808,1.7759672403335571,4.242641925811768,td1,Hopper-v5,1
999424,33.85224645205474,55922,-0.060614213347435,1.8499367237091064,4.241687297821045,td1,Hopper-v5,1
16384,14.568766488067785,827,-0.028782332316040993,0.4691390097141266,4.256816387176514,td1,Hopper-v5,2
32768,12.819933301226401,1652,-0.013209609314799309,0.4851660132408142,4.255916118621826,td1,Hopper-v5,2
49152,12.179041530355645,2440,-0.016345471143722534,0.521320104598999,4.255324840545654,td1,Hopper-v5,2
65536,15.058991948754748,3223,-0.018047206103801727,0.5246159434318542,4.254806995391846,td1,Hopper-v5,2
81920,12.45398603764902,4043,-0.02188964933156967,0.5590823888778687,4.254523754119873,td1,Hopper-v5,2
98304,18.19891271271545,4840,-0.038128312677145004,0.5921366214752197,4.2542338371276855,td1,Hopper-v5,2
114688,14.479111093866175,5650,-0.027436451986432076,0.5798683166503906,4.253780841827393,td1,Hopper-v5,2
131072,13.472753301034702,6502,-0.03458964824676514,0.5850094556808472,4.253296375274658,td1,Hopper-v5,2
147456,14.289240987860108,7313,-0.01861925795674324,0.6618130207061768,4.2527241706848145,td1,Hopper-v5,2
163840,15.065092969871063,8128,-0.023680463433265686,0.654236912727356,4.252185344696045,td1,Hopper-v5,2
180224,13.92526670463635,8975,-0.024818696081638336,0.6760972738265991,4.251633167266846,td1,Hopper-v5,2
196608,12.51156089517729,9840,-0.022992655634880066,0.6877079010009766,4.251136302947998,td1,Hopper-v5,2
212992,13.706516601239207,10668,-0.018446611240506172,0.7341774702072144,4.250652313232422,td1,Hopper-v5,2
229376,13.755025571358713,11508,-0.05554340034723282,0.7633447647094727,4.250224590301514,td1,Hopper-v5,2
245760,12.089341139002508,12386,-0.04282049834728241,0.7523554563522339,4.249680042266846,td1,Hopper-v5,2
262144,14.127062468843139,13229,-0.03492400422692299,0.7777108550071716,4.249072551727295,td1,Hopper-v5,2
278528,14.44765575620945,14101,-0.03237471356987953,0.8324465155601501,4.2484517097473145,td1,Hopper-v5,2
294912,12.358027756064287,14977,-0.03143788501620293,0.8434821367263794,4.247829914093018,td1,Hopper-v5,2
311296,12.777954821131841,15861,-0.0325259231030941,0.8584434986114502,4.2472004890441895,td1,Hopper-v5,2
327680,16.56042951103594,16747,-0.04078786447644234,0.8999847173690796,4.246562480926514,td1,Hopper-v5,2
344064,12.859239249841055,17687,-0.0396735742688179,0.8972965478897095,4.245883464813232,td1,Hopper-v5,2
360448,11.29682855534871,18622,-0.04715987294912338,0.9044108390808105,4.245170593261719,td1,Hopper-v5,2
376832,13.250912843476566,19528,-0.04249828681349754,0.9382083415985107,4.244431018829346,td1,Hopper-v5,2
393216,15.155878769302593,20466,-0.03390757739543915,0.9455196857452393,4.2436676025390625,td1,Hopper-v5,2
409600,11.827587574471199,21390,-0.048032425343990326,0.9636290669441223,4.242905139923096,td1,Hopper-v5,2
425984,12.635830944950863,22344,-0.04015100374817848,0.9697713851928711,4.24210786819458,td1,Hopper-v5,2
442368,11.15483089163737,23303,-0.04799015447497368,0.9875087141990662,4.241306781768799,td1,Hopper-v5,2
458752,14.174992871308755,24268,-0.04521627351641655,0.9991162419319153,4.240508556365967,td1,Hopper-v5,2
475136,12.417234779164612,25237,-0.04474003612995148,1.0085885524749756,4.2397236824035645,td1,Hopper-v5,2
491520,11.791861368723815,26207,-0.058411870151758194,1.023500680923462,4.238910675048828,td1,Hopper-v5,2
507904,11.50329737811321,27180,-0.03481251001358032,1.037742257118225,4.238051891326904,td1,Hopper-v5,2
524288,12.296940524167901,28140,-0.055390216410160065,1.046352505683899,4.237213611602783,td1,Hopper-v5,2
540672,12.830884822304425,29082,-0.05136488750576973,1.0719906091690063,4.2363362312316895,td1,Hopper-v5,2
557056,14.21308709899087,30054,-0.04230845347046852,1.086798906326294,4.235446453094482,td1,Hopper-v5,2
573440,12.344400684380503,31026,-0.05281908065080643,1.102070927619934,4.234557628631592,td1,Hopper-v5,2
589824,12.159904588241286,32003,-0.05854770168662071,1.1288917064666748,4.233654499053955,td1,Hopper-v5,2
606208,13.535040697758282,32939,-0.06145811453461647,1.1615660190582275,4.232738018035889,td1,Hopper-v5,2
622592,14.62268965539655,33874,-0.0643220990896225,1.1570918560028076,4.231799602508545,td1,Hopper-v5,2
638976,15.424098609414445,34796,-0.03909911960363388,1.2096304893493652,4.230838775634766,td1,Hopper-v5,2
655360,16.654753217943405,35720,-0.06674621999263763,1.2173315286636353,4.2299113273620605,td1,Hopper-v5,2
671744,16.270595975559615,36639,-0.04197867214679718,1.2442032098770142,4.2289509773254395,td1,Hopper-v5,2
688128,14.280167212374998,37524,-0.061754997819662094,1.2812458276748657,4.228039264678955,td1,Hopper-v5,2
704512,13.574280992046504,38383,-0.07223948836326599,1.3283398151397705,4.227123737335205,td1,Hopper-v5,2
720896,15.381005810206002,39238,-0.061183828860521317,1.3702366352081299,4.22617769241333,td1,Hopper-v5,2
737280,16.1835210780198,40089,-0.05750652775168419,1.3944733142852783,4.225231170654297,td1,Hopper-v5,2
753664,20.975549559242655,40918,-0.05404311791062355,1.4232854843139648,4.224284648895264,td1,Hopper-v5,2
770048,20.38337997146375,41705,-0.061524003744125366,1.5036733150482178,4.223351001739502,td1,Hopper-v5,2
786432,17.71253567102096,42501,-0.06599213182926178,1.502335548400879,4.222404956817627,td1,Hopper-v5,2
802816,19.152828863308475,43246,-0.07968905568122864,1.5574976205825806,4.2214436531066895,td1,Hopper-v5,2
819200,28.517731012261216,43954,-0.07179860770702362,1.621269702911377,4.2204437255859375,td1,Hopper-v5,2
835584,21.337764817158515,44675,-0.07200697809457779,1.6455587148666382,4.219433307647705,td1,Hopper-v5,2
851968,21.624921357533285,45395,-0.07947905361652374,1.6748846769332886,4.218417644500732,td1,Hopper-v5,2
868352,22.216718553277186,46081,-0.07839115709066391,1.6995958089828491,4.217376232147217,td1,Hopper-v5,2
884736,28.190393627098473,46737,-0.0920315757393837,1.7737388610839844,4.216319561004639,td1,Hopper-v5,2
901120,28.24008558611081,47358,-0.07991376519203186,1.7799255847930908,4.215225696563721,td1,Hopper-v5,2
917504,27.08261605238897,47956,-0.07080948352813721,1.8386815786361694,4.214118480682373,td1,Hopper-v5,2
933888,39.114563696923966,48536,-0.08011958003044128,1.8957009315490723,4.213009357452393,td1,Hopper-v5,2
950272,36.062319769552936,49079,-0.07173037528991699,1.952410340309143,4.211898326873779,td1,Hopper-v5,2
966656,29.219862926080914,49632,-0.07104220241308212,1.9846701622009277,4.210792064666748,td1,Hopper-v5,2
983040,43.48813252635944,50137,-0.06397055089473724,1.9704673290252686,4.209682464599609,td1,Hopper-v5,2
999424,40.77831950986552,50613,-0.09493940323591232,2.01833176612854,4.208590984344482,td1,Hopper-v5,2
16384,13.65890484950203,797,-0.017192408442497253,142.1654052734375,4.256816387176514,mc,Hopper-v5,0
32768,14.649815591693006,1586,-0.004571139812469482,144.99984741210938,4.2565155029296875,mc,Hopper-v5,0
49152,14.742923855979525,2368,-0.0020806118845939636,141.18357849121094,4.256770610809326,mc,Hopper-v5,0
65536,14.50668628580504,3145,-0.012039517983794212,147.43692016601562,4.257191181182861,mc,Hopper-v5,0
81920,17.91549713086464,3885,-0.008761942386627197,213.78712463378906,4.257282733917236,mc,Hopper-v5,0
98304,17.556180378552362,4623,-0.004241339862346649,160.52626037597656,4.257430553436279,mc,Hopper-v5,0
114688,20.577061582963193,5359,-0.0073145851492881775,251.75827026367188,4.2576518058776855,mc,Hopper-v5,0
131072,22.363216845778606,6063,0.0010491671273484826,286.6832580566406,4.2578959465026855,mc,Hopper-v5,0
147456,20.491894655971755,6766,-0.004654198884963989,192.04986572265625,4.258266925811768,mc,Hopper-v5,0
163840,21.821198793250108,7452,-0.004638671875,237.19085693359375,4.258655071258545,mc,Hopper-v5,0
180224,19.231985662845158,8115,-0.023826703429222107,309.7685546875,4.259124755859375,mc,Hopper-v5,0
196608,20.101368130230902,8783,-0.02256922796368599,333.2247619628906,4.259425640106201,mc,Hopper-v5,0
212992,23.75748205007912,9425,-0.010343365371227264,363.8663024902344,4.259616374969482,mc,Hopper-v5,0
229376,22.506605144781638,10072,-0.007014326751232147,306.079345703125,4.259788990020752,mc,Hopper-v5,0
245760,24.507689120453975,10711,-0.0012937597930431366,313.85040283203125,4.259994983673096,mc,Hopper-v5,0
262144,18.488339858314756,11329,-0.014278043061494827,330.76971435546875,4.260277271270752,mc,Hopper-v5,0
278528,34.135061934464915,11892,0.006537802517414093,516.0462036132812,4.260535717010498,mc,Hopper-v5,0
294912,30.895768945949243,12498,-0.020634379237890244,448.3686828613281,4.260864734649658,mc,Hopper-v5,0
311296,31.691058234659216,13023,-0.022644324228167534,622.7315673828125,4.26112699508667,mc,Hopper-v5,0
327680,31.33334015142175,13565,-0.006395215168595314,587.4136962890625,4.2613067626953125,mc,Hopper-v5,0
344064,32.43175294108598,14065,0.003931328654289246,665.4461059570312,4.261516094207764,mc,Hopper-v5,0
